#{"t_start": 1521694464.1732147, "env_id": null}
r,l,t
-0.202207,10,200.492701
-0.243749,10,200.495095
-0.193091,10,200.497621
-0.207875,10,200.516061
-0.124802,10,200.518638
-0.21906,10,200.521239
-0.53517,10,200.524005
-0.222607,10,200.526551
-0.094582,10,200.529132
-0.104748,10,200.531659
-0.495981,10,200.534183
-0.124276,10,200.536703
-0.111827,10,200.539259
-0.132175,10,200.55627
-0.292266,10,200.558816
-0.345351,10,200.561344
-0.158053,10,200.563868
-0.448544,10,200.566379
-0.221507,10,200.568876
-0.187333,10,200.571405
-0.054926,10,200.573865
-0.279842,10,200.57639
-0.123512,10,200.578852
-0.120091,10,200.595336
-0.492881,10,200.597889
-0.321455,10,200.600422
-0.102975,10,200.603002
-0.260976,10,200.605494
-0.774416,10,200.608016
-0.125667,10,200.610501
-0.579733,10,200.613019
-0.084303,10,200.615556
-0.346138,10,200.618065
-0.2241,10,200.634294
-0.116193,10,200.636779
-0.313286,10,200.639302
-0.119439,10,200.641826
-0.115103,10,200.644407
-0.395148,10,200.646878
-0.41727,10,200.649449
-0.182282,10,200.651974
-0.467055,10,200.654514
-0.530793,10,200.656988
-0.205661,10,200.6741
-0.057915,10,200.676629
-0.140421,10,200.67915
-0.217551,10,200.681667
-0.268256,10,200.684252
-0.229467,10,200.686898
-0.12306,10,200.689443
-1.053948,10,200.691968
-0.268375,10,200.69448
-0.110494,10,200.697017
-0.94374,10,200.714483
-0.7131,10,200.717044
-0.182654,10,200.719751
-1.017202,10,200.722328
-0.184606,10,200.724865
-0.162386,10,200.727378
-0.097133,10,200.729933
-0.17657,10,200.73255
-0.387222,10,200.735157
-0.337915,10,200.737643
-0.580736,10,200.754563
-1.49362,10,200.75711
-0.927778,10,200.759635
-0.375669,10,200.762155
-0.389258,10,200.764675
-0.320561,10,200.767191
-0.165044,10,200.76973
-0.684768,10,200.772219
-0.226743,10,200.77476
-0.400198,10,200.77722
-0.080676,10,200.794208
-0.185615,10,200.796804
-0.456049,10,200.799335
-0.646723,10,200.801885
-0.446468,10,200.804384
-0.422557,10,200.806908
-0.289938,10,200.809362
-0.161536,10,200.811883
-0.180765,10,200.814369
-0.408163,10,200.816926
-0.146465,10,200.83343
-0.195265,10,200.835993
-0.570571,10,200.83846
-0.227955,10,200.84104
-0.214672,10,200.843592
-0.313571,10,200.846111
-0.297137,10,200.848631
-0.779192,10,200.851402
-0.667142,10,200.854024
-0.224191,10,200.856626
-0.11608,10,200.875357
-0.708844,10,200.877869
-0.397763,10,200.880181
-0.19212,10,200.882626
-0.059538,10,200.885517
-0.198615,10,200.888367
-0.281362,10,200.890975
-0.053272,10,200.893454
-0.246391,10,200.895777
-0.113744,10,200.898186
-0.235367,10,200.916086
-0.147896,10,200.919545
-0.119448,10,200.923025
-0.095959,10,200.925361
-0.122124,10,200.927621
-0.18221,10,200.929872
-0.148887,10,200.932367
-0.174327,10,200.934921
-0.457465,10,200.937469
-0.130245,10,200.939966
-0.363901,10,200.958548
-0.179527,10,200.961122
-0.036897,10,200.963649
-0.163273,10,200.966333
-0.24562,10,200.969055
-0.171013,10,200.971622
-0.223793,10,200.973956
-0.072207,10,200.976443
-0.421365,10,200.978996
-0.121084,10,200.981371
-0.13372,10,200.998613
-0.295028,10,201.001022
-0.102965,10,201.003299
-0.705501,10,201.005956
-0.18161,10,201.00852
-0.252327,10,201.01095
-0.180765,10,201.013218
-0.256138,10,201.015874
-0.211547,10,201.018418
-0.162288,10,201.020836
-0.135153,10,201.038321
-0.151212,10,201.040881
-0.243882,10,201.043359
-0.210978,10,201.045856
-0.154824,10,201.048349
-0.169716,10,201.050883
-0.279356,10,201.053383
-0.146865,10,201.055971
-0.684833,10,201.058627
-0.300737,10,201.061204
-0.691514,10,201.080494
-0.146686,10,201.082773
-0.167381,10,201.085205
-0.103784,10,201.08819
-0.149725,10,201.090747
-0.147051,10,201.093078
-0.189929,10,201.095598
-0.349597,10,201.098272
-0.098283,10,201.101046
-0.089242,10,201.103659
-0.640744,10,201.12163
-0.17658,10,201.123924
-0.10368,10,201.126186
-0.155056,10,201.128435
-0.28888,10,201.130767
-0.065379,10,201.13313
-0.183596,10,201.135454
-0.780452,10,201.137834
-0.603414,10,201.140126
-0.357451,10,201.142532
-0.452805,10,201.159938
-0.123364,10,201.162445
-0.155428,10,201.164945
-0.146235,10,201.167496
-0.086336,10,201.17
-0.196288,10,201.172517
-0.136722,10,201.175018
-0.189954,10,201.177512
-0.16155,10,201.180082
-0.228136,10,201.182671
-0.378487,10,201.199482
-0.142141,10,201.201979
-0.666253,10,201.204502
-0.10035,10,201.207099
-0.179019,10,201.209657
-0.060722,10,201.212196
-0.53983,10,201.214754
-0.093984,10,201.21733
-0.343437,10,201.219892
-0.324834,10,201.222419
-0.210041,10,201.239444
-0.206113,10,201.241979
-0.248305,10,201.244483
-0.218712,10,201.246998
-0.091392,10,201.249503
-0.065383,10,201.252064
-0.095792,10,201.254613
-0.288846,10,201.257164
-0.432384,10,201.259732
-0.203899,10,201.26227
-0.301002,10,201.280292
-1.574003,10,201.28267
-0.159262,10,201.285209
-0.239677,10,201.287722
-0.126711,10,201.290341
-0.092455,10,201.292902
-0.233989,10,201.295441
-0.168877,10,201.29796
-0.439722,10,201.300466
-0.198661,10,201.30297
-0.12403,10,201.320517
-0.074899,10,201.32307
-0.106958,10,201.325673
-0.211745,10,201.328227
-0.429276,10,201.33076
-0.110044,10,201.333311
-0.348427,10,201.335811
-0.370473,10,201.338367
-0.510979,10,201.340967
-0.322706,10,201.343489
-0.101376,10,201.361522
-0.278278,10,201.364058
-0.312844,10,201.366601
-0.162992,10,201.369342
-0.341573,10,201.371955
-0.241741,10,201.37447
-0.232599,10,201.376978
-0.319245,10,201.379493
-0.106857,10,201.382012
-0.041526,10,201.384581
-0.263841,10,201.401255
-0.237352,10,201.403793
-0.146629,10,201.406203
-0.090061,10,201.408718
-0.345367,10,201.41124
-0.151402,10,201.413606
-0.211562,10,201.415931
-0.538264,10,201.418473
-0.106819,10,201.421018
-0.24471,10,201.423544
-0.142334,10,201.44048
-0.475967,10,201.443033
-0.151939,10,201.445494
-0.155877,10,201.448043
-0.495444,10,201.450481
-0.220739,10,201.453003
-0.14056,10,201.455477
-0.145513,10,201.458014
-0.266007,10,201.460518
-0.391668,10,201.463043
-0.208066,10,201.482481
-0.209584,10,201.485064
-0.061003,10,201.487612
-0.094992,10,201.490386
-0.111885,10,201.493377
-0.257486,10,201.496008
-0.543975,10,201.49863
-0.10182,10,201.501382
-0.162385,10,201.504414
-0.186872,10,201.507226
-0.13065,10,201.52515
-0.094106,10,201.527747
-0.367614,10,201.530289
-0.328122,10,201.532829
-0.353014,10,201.535486
-0.21868,10,201.538649
-1.26695,10,201.541242
-0.446475,10,201.54373
-0.123694,10,201.54621
-0.20506,10,201.549247
-0.271256,10,201.567084
-0.258503,10,201.569634
-0.410844,10,201.572129
-0.290708,10,201.574636
-0.178178,10,201.577157
-1.391235,10,201.579664
-0.191414,10,201.582157
-0.305289,10,201.584678
-0.18108,10,201.587187
-0.162489,10,201.589705
-0.219827,10,201.6065
-0.350207,10,201.608989
-0.120034,10,201.611492
-0.14258,10,201.614005
-0.118778,10,201.616518
-0.343985,10,201.619024
-0.127235,10,201.621502
-0.223237,10,201.624001
-0.296046,10,201.62642
-0.210072,10,201.628797
-0.220427,10,201.645941
-0.409723,10,201.648456
-0.114385,10,201.650977
-0.549405,10,201.653501
-0.197683,10,201.656003
-0.292646,10,201.658504
-0.405668,10,201.661013
-0.095145,10,201.663482
-0.186109,10,201.66596
-0.366792,10,201.668554
-0.195834,10,201.686888
-0.206364,10,201.689488
-0.115406,10,201.691958
-0.366008,10,201.69445
-0.082276,10,201.696954
-0.154825,10,201.699516
-0.226631,10,201.702049
-0.15134,10,201.705006
-0.44285,10,201.707687
-0.063615,10,201.710012
-0.17571,10,201.728605
-0.049878,10,201.731161
-0.090148,10,201.733699
-0.074917,10,201.736229
-0.559985,10,201.738913
-0.359,10,201.741176
-0.126041,10,201.743637
-0.934369,10,201.746152
-0.056911,10,201.748644
-0.346747,10,201.751421
-0.09561,10,201.76948
-0.082129,10,201.77195
-0.21966,10,201.774377
-0.460108,10,201.776644
-0.198019,10,201.779183
-0.279598,10,201.78144
-0.142119,10,201.784048
-0.226972,10,201.786764
-0.20319,10,201.789402
-0.21627,10,201.791916
-0.261074,10,201.809317
-0.129127,10,201.81184
-0.42302,10,201.814337
-0.162854,10,201.816668
-0.144341,10,201.819239
-0.151675,10,201.821784
-0.573308,10,201.824333
-0.154314,10,201.826874
-0.184403,10,201.829463
-0.537514,10,201.832021
-0.211762,10,201.849447
-0.286516,10,201.851908
-0.129574,10,201.854418
-0.163294,10,201.856864
-0.435934,10,201.859371
-0.137719,10,201.861877
-0.232151,10,201.864375
-0.280626,10,201.866907
-0.152698,10,201.869466
-0.156012,10,201.871783
-0.190303,10,201.889824
-0.181438,10,201.89239
-0.115665,10,201.89492
-0.242668,10,201.897575
-0.40702,10,201.900117
-0.306989,10,201.902611
-0.104344,10,201.90522
-0.17259,10,201.907916
-0.642633,10,201.910457
-1.033346,10,201.912982
-0.206868,10,201.931777
-0.118211,10,201.934305
-0.328919,10,201.936795
-0.098133,10,201.939558
-0.149897,10,201.942121
-0.172798,10,201.944676
-0.216734,10,201.947062
-0.131435,10,201.949596
-0.137514,10,201.951988
-0.209854,10,201.954557
-0.351379,10,201.972453
-0.382704,10,201.975231
-0.182672,10,201.977856
-0.129268,10,201.980377
-0.237001,10,201.983161
-0.512054,10,201.985817
-0.250127,10,201.988453
-1.08954,10,201.991062
-0.106515,10,201.993666
-0.09827,10,201.996298
-0.346959,10,202.013549
-0.414079,10,202.016075
-0.085113,10,202.018567
-0.195087,10,202.021151
-0.153107,10,202.023778
-0.139169,10,202.026362
-0.120521,10,202.02899
-0.173158,10,202.031761
-0.18178,10,202.03457
-0.101308,10,202.037156
-0.274237,10,202.054429
-0.57319,10,202.056696
-0.236978,10,202.058952
-0.187724,10,202.061212
-1.217416,10,202.063471
-0.466867,10,202.065716
-0.356966,10,202.068372
-0.192673,10,202.070996
-0.18688,10,202.073643
-0.062817,10,202.076284
-0.170547,10,202.095565
-0.09902,10,202.098161
-0.064901,10,202.10071
-0.193527,10,202.103175
-0.276272,10,202.105619
-0.284177,10,202.107872
-0.31298,10,202.110112
-0.109974,10,202.112454
-0.135884,10,202.115107
-0.227374,10,202.117716
-1.233348,10,202.136947
-0.107308,10,202.139389
-0.169227,10,202.141637
-0.146121,10,202.143877
-0.042668,10,202.146656
-0.161979,10,202.14933
-0.506928,10,202.152001
-0.065599,10,202.154526
-0.173542,10,202.157057
-0.272643,10,202.159423
-0.145219,10,202.176492
-0.094955,10,202.178755
-0.12353,10,202.181035
-0.434143,10,202.183309
-0.156306,10,202.185778
-0.190635,10,202.188317
-0.126746,10,202.190961
-0.070027,10,202.193561
-0.097083,10,202.196269
-0.169724,10,202.198928
-0.169612,10,202.21621
-0.304972,10,202.21876
-0.081865,10,202.221274
-0.087932,10,202.2238
-0.090052,10,202.226439
-0.111766,10,202.229091
-0.175455,10,202.231778
-0.611744,10,202.234439
-0.300373,10,202.237082
-0.107264,10,202.239735
-0.120076,10,202.257229
-0.154532,10,202.259744
-0.234787,10,202.26224
-0.771987,10,202.264745
-0.050843,10,202.26726
-0.30316,10,202.26982
-0.275793,10,202.272464
-0.132357,10,202.275076
-0.102406,10,202.277746
-0.083884,10,202.280546
-0.388987,10,202.299556
-0.496776,10,202.302228
-0.161356,10,202.304791
-0.170105,10,202.307901
-0.280825,10,202.310447
-0.118393,10,202.312973
-0.474523,10,202.315486
-0.143622,10,202.318413
-0.219809,10,202.321167
-0.119596,10,202.323776
-0.162364,10,202.342447
-0.321534,10,202.344852
-0.052049,10,202.347389
-0.461836,10,202.349909
-0.237546,10,202.352651
-0.279632,10,202.355239
-0.19366,10,202.357803
-2.339033,10,202.360328
-0.114855,10,202.362998
-0.15311,10,202.365667
-1.147242,10,202.384088
-0.339126,10,202.38666
-0.521483,10,202.389185
-0.195743,10,202.391682
-0.402568,10,202.393938
-0.174587,10,202.396362
-0.198221,10,202.398879
-0.180679,10,202.401388
-0.271534,10,202.403907
-0.13224,10,202.406418
-0.201116,10,202.424434
-0.374086,10,202.426963
-0.318415,10,202.429459
-0.234447,10,202.432093
-0.116301,10,202.434707
-0.051623,10,202.437305
-0.188049,10,202.439951
-0.276681,10,202.442674
-0.118838,10,202.445459
-0.046486,10,202.448085
-0.735318,10,202.465759
-0.168411,10,202.46831
-0.227726,10,202.470836
-0.361526,10,202.473363
-1.638845,10,202.47586
-0.098656,10,202.478454
-0.573355,10,202.481015
-0.754636,10,202.484113
-0.101918,10,202.487466
-0.494108,10,202.490054
-0.221228,10,202.509322
-0.193318,10,202.512032
-0.281488,10,202.514567
-0.118418,10,202.517111
-0.51933,10,202.519599
-0.429509,10,202.522905
-0.204907,10,202.525501
-0.112651,10,202.527991
-0.122486,10,202.53047
-0.142237,10,202.533352
-0.161805,10,202.552042
-0.093369,10,202.554707
-0.106213,10,202.557321
-0.320267,10,202.559863
-0.073262,10,202.562292
-0.096835,10,202.564665
-0.212006,10,202.567181
-0.524236,10,202.569793
-0.213609,10,202.572469
-0.195386,10,202.575018
-0.104338,10,202.593242
-0.135732,10,202.595791
-0.285759,10,202.598307
-0.113974,10,202.600839
-0.222371,10,202.603373
-0.101613,10,202.60588
-0.097037,10,202.608444
-0.114742,10,202.611035
-1.297114,10,202.613665
-0.188036,10,202.616287
-0.113338,10,202.633687
-0.307723,10,202.636206
-0.256911,10,202.638682
-0.348579,10,202.64119
-0.498739,10,202.643691
-0.425301,10,202.64617
-0.367551,10,202.648844
-0.283355,10,202.651331
-0.411888,10,202.653558
-0.385967,10,202.655913
-0.07039,10,202.673342
-0.889179,10,202.675888
-0.122347,10,202.678321
-0.485516,10,202.680692
-0.282391,10,202.68336
-0.137713,10,202.685952
-0.298285,10,202.688581
-0.133476,10,202.691162
-0.20918,10,202.693806
-0.138796,10,202.69641
-0.48186,10,202.715571
-0.109251,10,202.718166
-0.260742,10,202.720737
-0.202143,10,202.723457
-0.199131,10,202.725841
-0.301429,10,202.728256
-0.139748,10,202.730839
-0.385353,10,202.73347
-0.086058,10,202.736141
-1.268758,10,202.739176
-0.228408,10,202.758418
-0.079771,10,202.76097
-0.164031,10,202.763491
-0.124497,10,202.766008
-0.277198,10,202.76858
-0.588366,10,202.771567
-0.6017,10,202.774263
-0.703144,10,202.776886
-3.458771,10,202.779456
-0.258226,10,202.782131
-0.261999,10,202.79984
-0.265064,10,202.802463
-0.447361,10,202.805015
-0.182908,10,202.807571
-0.230698,10,202.810119
-0.114076,10,202.812639
-0.086813,10,202.815151
-0.076017,10,202.817674
-0.128303,10,202.820307
-0.19974,10,202.822905
-0.187708,10,202.840369
-0.095581,10,202.842905
-0.20426,10,202.845422
-0.128152,10,202.847779
-0.311159,10,202.850026
-0.186552,10,202.852596
-0.442082,10,202.855262
-0.223731,10,202.857861
-0.194805,10,202.860623
-0.247077,10,202.863238
-0.10004,10,202.880804
-0.244104,10,202.883364
-0.132744,10,202.885947
-0.223801,10,202.888488
-0.153253,10,202.891119
-0.216341,10,202.893705
-0.258131,10,202.896379
-0.446041,10,202.899081
-0.4308,10,202.901749
-0.440486,10,202.90426
-0.110517,10,202.922356
-0.249707,10,202.924949
-0.232886,10,202.927509
-0.114657,10,202.930112
-0.35271,10,202.932729
-0.283369,10,202.935276
-0.125764,10,202.937842
-0.095768,10,202.940747
-0.403146,10,202.943345
-0.154891,10,202.945897
-0.112091,10,202.964695
-0.082759,10,202.96728
-0.633101,10,202.969664
-0.076968,10,202.972546
-0.12424,10,202.975359
-0.409054,10,202.977851
-0.378745,10,202.980304
-0.260737,10,202.982875
-0.73351,10,202.985544
-0.106814,10,202.988374
-0.252791,10,203.006049
-0.165482,10,203.008456
-0.154724,10,203.010716
-0.28199,10,203.013121
-1.214344,10,203.015709
-0.517163,10,203.018276
-0.099186,10,203.020787
-0.140814,10,203.023319
-0.106296,10,203.025849
-0.12626,10,203.028435
-0.263406,10,203.046271
-0.065996,10,203.048821
-0.653097,10,203.051409
-0.058131,10,203.05395
-0.34766,10,203.056626
-0.200679,10,203.059293
-0.061331,10,203.061917
-0.30256,10,203.064592
-0.166235,10,203.067251
-0.215634,10,203.069897
-0.259608,10,203.087516
-0.051541,10,203.090135
-0.52115,10,203.092783
-0.186301,10,203.095366
-0.316247,10,203.097911
-0.202773,10,203.100535
-0.137071,10,203.10315
-0.149433,10,203.105829
-0.086791,10,203.108437
-0.531123,10,203.111087
-0.322232,10,203.129969
-0.178106,10,203.132519
-0.157705,10,203.135087
-0.428925,10,203.137621
-0.140843,10,203.140222
-0.1594,10,203.142735
-1.261289,10,203.14526
-0.229316,10,203.147853
-0.126375,10,203.150475
-0.097187,10,203.152944
-0.212537,10,203.171138
-0.089077,10,203.173909
-0.104517,10,203.176578
-0.199487,10,203.179084
-0.338531,10,203.181517
-0.310408,10,203.184579
-0.232024,10,203.187347
-0.100444,10,203.190025
-0.244339,10,203.19256
-0.110039,10,203.195228
-0.221791,10,203.213233
-0.299134,10,203.215793
-0.323102,10,203.218368
-0.187881,10,203.220927
-0.255873,10,203.223473
-0.822309,10,203.226021
-0.10242,10,203.228611
-0.346552,10,203.231281
-0.143168,10,203.23402
-0.382681,10,203.236684
-0.417308,10,203.254432
-0.160756,10,203.257019
-0.514186,10,203.259599
-0.298737,10,203.262168
-0.509215,10,203.264798
-0.170256,10,203.267564
-0.111145,10,203.270185
-0.582565,10,203.272868
-1.082565,10,203.275552
-0.1446,10,203.278237
-0.139219,10,203.296227
-0.364264,10,203.298777
-0.178807,10,203.30136
-0.567046,10,203.303902
-0.2627,10,203.306417
-0.089616,10,203.309409
-0.70605,10,203.311918
-0.188769,10,203.314399
-0.097552,10,203.316959
-0.104126,10,203.319469
-0.171325,10,203.337685
-0.245262,10,203.340302
-0.184943,10,203.342691
-0.22649,10,203.345019
-0.391208,10,203.347322
-0.18133,10,203.349633
-0.287492,10,203.352175
-0.169765,10,203.354749
-0.272122,10,203.357319
-0.235963,10,203.359854
-0.240368,10,203.377755
-0.126162,10,203.380279
-0.16639,10,203.382802
-0.722193,10,203.38529
-0.386044,10,203.387603
-0.20631,10,203.390087
-0.144437,10,203.392648
-0.529538,10,203.395179
-0.243548,10,203.397707
-0.497988,10,203.400251
-0.308093,10,203.417842
-0.269348,10,203.42042
-0.251308,10,203.422949
-0.321405,10,203.425478
-0.229582,10,203.427989
-0.148322,10,203.43048
-0.183583,10,203.433012
-0.315354,10,203.435454
-0.128615,10,203.437696
-0.159401,10,203.439957
-0.084289,10,203.45763
-0.340448,10,203.46033
-0.187815,10,203.462943
-0.132863,10,203.465679
-0.439954,10,203.468305
-0.161329,10,203.471023
-0.22049,10,203.473563
-0.564286,10,203.476194
-0.176548,10,203.478796
-0.134809,10,203.481304
-1.041106,10,203.498435
-0.117532,10,203.501044
-0.205437,10,203.50347
-0.338844,10,203.505711
-0.158976,10,203.508118
-0.18309,10,203.510729
-0.068491,10,203.513357
-0.119971,10,203.516087
-0.434308,10,203.518697
-0.167446,10,203.52127
