loss_pol_surr,ev_tdlam_before,EpRewMean,loss_vf_loss,loss_pol_entpen,EpLenMean,TimestepsSoFar,TimeElapsed,EpisodesSoFar,loss_ent,EpThisIter,loss_kl
-0.007856473,0.3384815454483032,-0.6218374320232228,0.019300655,0.0,16.0,433440,185.9461326599121,27090,-2.2685173,10,0.025751727
-0.047058694,0.6125744581222534,-0.6108141597985345,0.014567548,0.0,16.0,433600,186.01679944992065,27100,-2.2695103,10,0.030100558
-0.11225132,0.45062506198883057,-0.5964645101792847,0.029863466,0.0,16.0,433760,186.087420463562,27110,-2.2739394,10,0.02868761
-0.015241418,0.37003350257873535,-0.5838354491561801,0.007015367,0.0,16.0,433920,186.15250396728516,27120,-2.2770557,10,0.044536777
0.026949191,0.5614824295043945,-0.5895791448070993,0.012887055,0.0,16.0,434080,186.22346472740173,27130,-2.277857,10,0.029338669
-0.035625525,0.37911540269851685,-0.5755738244998568,0.022940986,0.0,16.0,434240,186.29315090179443,27140,-2.278719,10,0.02887967
-0.07006065,0.5449216067790985,-0.5756361850561746,0.008702901,0.0,16.0,434400,186.36050820350647,27150,-2.282356,10,0.029122492
-0.052022263,0.5688534379005432,-0.5755534226111189,0.014011368,0.0,16.0,434560,186.43154764175415,27160,-2.2875936,10,0.023855532
-0.044410266,0.3873198628425598,-0.5443779831158428,0.020295665,0.0,16.0,434720,186.5019428730011,27170,-2.2898653,10,0.025379177
-0.010439988,0.6600272357463837,-0.5128251278639226,0.008530611,0.0,16.0,434880,186.56767320632935,27180,-2.2958457,10,0.05376495
-0.046852008,0.3696560263633728,-0.48688525244620984,0.005336391,0.0,16.0,435040,186.63883638381958,27190,-2.2931607,10,0.05373099
-0.041080162,0.428691565990448,-0.5027122119750392,0.053418413,0.0,16.0,435200,186.70614290237427,27200,-2.2934453,10,0.02911396
-0.045617092,0.6022223234176636,-0.49335245546000345,0.016946994,0.0,16.0,435360,186.77091670036316,27210,-2.2962248,10,0.027547672
-0.06462813,0.5133970975875854,-0.4996279410083937,0.012004585,0.0,16.0,435520,186.8400936126709,27220,-2.3049338,10,0.030815199
-0.038921993,0.6171298921108246,-0.511301598268258,0.007248137,0.0,16.0,435680,186.91078186035156,27230,-2.309841,10,0.025499191
-0.010107689,0.6897382438182831,-0.5076031098036059,0.009955049,0.0,16.0,435840,186.98019409179688,27240,-2.3155792,10,0.025669504
-0.07088256,0.5742717683315277,-0.5156716928140885,0.012181168,0.0,16.0,436000,187.05054593086243,27250,-2.3199656,10,0.034598254
-0.10079909,0.5684733986854553,-0.5298316742890011,0.019828157,0.0,16.0,436160,187.1199221611023,27260,-2.323969,10,0.02839204
-0.0171259,0.344060480594635,-0.5026390227552828,0.007236372,0.0,16.0,436320,187.18574929237366,27270,-2.325799,10,0.05015482
-0.029056162,0.534712553024292,-0.5134853819512175,0.01651958,0.0,16.0,436480,187.25433111190796,27280,-2.3322906,10,0.045336284
-0.085454516,0.6972562670707703,-0.5259157756140285,0.0051152324,0.0,16.0,436640,187.32501339912415,27290,-2.33082,10,0.026080422
-0.09263073,0.6976908445358276,-0.5068796263132509,0.0067216735,0.0,16.0,436800,187.3865020275116,27300,-2.3305418,10,0.024488019
-0.089409545,0.5180461406707764,-0.5107405513896555,0.022588415,0.0,16.0,436960,187.45401787757874,27310,-2.3329458,10,0.027666092
-0.04753344,0.5312671959400177,-0.5358204331888347,0.028224664,0.0,16.0,437120,187.52140092849731,27320,-2.3362224,10,0.0354791
-0.08196702,0.5399019122123718,-0.5310829269936352,0.010166961,0.0,16.0,437280,187.5872004032135,27330,-2.3340795,10,0.033366214
-0.01917727,0.4365617036819458,-0.5390443685273335,0.055109173,0.0,16.0,437440,187.65418910980225,27340,-2.3336058,10,0.018685317
-0.016119428,0.6346513628959656,-0.5464826743124487,0.02771877,0.0,16.0,437600,187.72598695755005,27350,-2.3362548,10,0.032598093
-0.08181441,0.1852359175682068,-0.5426580216818179,0.0178728,0.0,16.0,437760,187.7913019657135,27360,-2.3418157,10,0.029026415
0.008749571,0.26591771841049194,-0.6082904375251249,0.3347263,0.0,16.0,437920,187.86077404022217,27370,-2.3421857,10,0.0124930795
-0.09087215,0.28082525730133057,-0.5965336386803708,0.019906305,0.0,16.0,438080,187.93056678771973,27380,-2.3442335,10,0.026547488
-0.13015488,0.20126956701278687,-0.6240424448580267,0.035222583,0.0,16.0,438240,187.9989743232727,27390,-2.3440726,10,0.033366427
-0.037965164,0.4361996650695801,-0.6200418137275114,0.011966888,0.0,16.0,438400,188.06826186180115,27400,-2.3493712,10,0.03622108
-0.06709111,0.4744323492050171,-0.6390170969531321,0.076073915,0.0,16.0,438560,188.14007329940796,27410,-2.3525295,10,0.011049302
-0.01956442,0.5944859683513641,-0.605327011591215,0.006553137,0.0,16.0,438720,188.2009723186493,27420,-2.3614743,10,0.034218155
0.0013055243,0.7088674604892731,-0.6148375701408031,0.009938656,0.0,16.0,438880,188.2653670310974,27430,-2.368374,10,0.035456095
-0.03171947,0.15145039558410645,-0.598922068832833,0.014049908,0.0,16.0,439040,188.33447217941284,27440,-2.3689024,10,0.034897953
-0.097090095,0.557494729757309,-0.5809098547055499,0.007924249,0.0,16.0,439200,188.39518761634827,27450,-2.367862,10,0.029546458
-0.04636579,0.4088282585144043,-0.561095615352695,0.0077616414,0.0,16.0,439360,188.45970129966736,27460,-2.3662145,10,0.034983005
-0.03522584,0.65869140625,-0.529891704026517,0.019321278,0.0,16.0,439520,188.5291588306427,27470,-2.3684063,10,0.024131853
0.0127978455,0.7028732299804688,-0.5330333796754174,0.005312377,0.0,16.0,439680,188.59607577323914,27480,-2.3699799,10,0.03442163
-0.033806898,0.5015648305416107,-0.5102698477466564,0.013115776,0.0,16.0,439840,188.66403770446777,27490,-2.3739138,10,0.024965718
-0.08787595,0.4645991325378418,-0.5071392832655723,0.013301687,0.0,16.0,440000,188.73602771759033,27500,-2.3783169,10,0.04274895
-0.043432847,0.49913257360458374,-0.4799199405578238,0.010965292,0.0,16.0,440160,188.8024296760559,27510,-2.3767607,10,0.023590557
-0.06959045,0.5847167372703552,-0.5087352791270805,0.017432645,0.0,16.0,440320,188.87000393867493,27520,-2.3812506,10,0.035415173
-0.0765034,0.29187828302383423,-0.49554432638388657,0.009746833,0.0,16.0,440480,188.94033908843994,27530,-2.3857393,10,0.033124372
0.033216752,0.6412341594696045,-0.520193480645499,0.020640163,0.0,16.0,440640,189.00539016723633,27540,-2.384724,10,0.034835957
-0.006196752,0.6001624166965485,-0.5237028430317883,0.012538915,0.0,16.0,440800,189.074853181839,27550,-2.3822336,10,0.044617765
-0.044268634,0.6669974029064178,-0.5433013708638424,0.011293287,0.0,16.0,440960,189.14502692222595,27560,-2.385316,10,0.044745363
-0.045745812,0.6096786558628082,-0.5154685360918847,0.0050041745,0.0,16.0,441120,189.21257996559143,27570,-2.3865669,10,0.042107895
-0.077493146,0.5102269053459167,-0.5291154163295017,0.024674598,0.0,16.0,441280,189.28162360191345,27580,-2.3872716,10,0.030842938
-0.025748689,0.4038577675819397,-0.5570313335145101,0.060169194,0.0,16.0,441440,189.35168600082397,27590,-2.386687,10,0.02587347
-0.0400758,0.27076756954193115,-0.6093591161435161,0.17736563,0.0,16.0,441600,189.4179139137268,27600,-2.389039,10,0.018288689
-0.010707587,-0.4003129005432129,-0.5985722608028996,0.012213817,0.0,16.0,441760,189.4880871772766,27610,-2.3883731,10,0.039219454
-0.04420463,0.3362615704536438,-0.5808057269314442,0.011599493,0.0,16.0,441920,189.560809135437,27620,-2.3898098,10,0.03144494
-0.10890428,0.5410335659980774,-0.5733976852602454,0.0035848138,0.0,16.0,442080,189.6278522014618,27630,-2.396863,10,0.029713526
-0.045854673,0.5335798263549805,-0.5412519274827,0.004788493,0.0,16.0,442240,189.69674587249756,27640,-2.3995898,10,0.030913083
-0.054425664,0.47956448793411255,-0.5583398493027597,0.03979333,0.0,16.0,442400,189.76904845237732,27650,-2.4062965,10,0.02760859
-0.026739828,0.5437876880168915,-0.5443080150683245,0.008616218,0.0,16.0,442560,189.83548617362976,27660,-2.412117,10,0.027063964
-0.09551169,0.6155522763729095,-0.5448003316157143,0.0061647426,0.0,16.0,442720,189.90473794937134,27670,-2.4114478,10,0.02870922
0.040071122,0.17940622568130493,-0.5270960943158848,0.0074400962,0.0,16.0,442880,189.97642350196838,27680,-2.419814,10,0.021848364
-0.027676389,0.49401432275772095,-0.5006241516180137,0.016535003,0.0,16.0,443040,190.04092407226562,27690,-2.424185,10,0.02219718
-0.059661098,0.5900116860866547,-0.4491547113069955,0.007562635,0.0,16.0,443200,190.11026811599731,27700,-2.4303627,10,0.03638056
-0.018761117,0.6396127939224243,-0.4698184449750841,0.013345139,0.0,16.0,443360,190.18228101730347,27710,-2.4329386,10,0.017303811
-0.03905013,0.5122311413288116,-0.4755887572767666,0.017171126,0.0,16.0,443520,190.24904036521912,27720,-2.4365542,10,0.020427521
-0.03938565,0.580023854970932,-0.47962607533956186,0.005463686,0.0,16.0,443680,190.31826782226562,27730,-2.4389684,10,0.024865566
-0.0065342635,0.7003358006477356,-0.4848805792215964,0.010851499,0.0,16.0,443840,190.3909764289856,27740,-2.4413817,10,0.032383785
-0.04010804,0.5288786292076111,-0.47822052498321166,0.022273606,0.0,16.0,444000,190.46168398857117,27750,-2.4400504,10,0.010680826
-0.002977008,0.6215753257274628,-0.478387755847263,0.0072102635,0.0,16.0,444160,190.53880524635315,27760,-2.4399633,10,0.029376935
-0.019237056,0.5049065351486206,-0.4879681007896548,0.012104034,0.0,16.0,444320,190.6125636100769,27770,-2.4450703,10,0.034291252
-0.047049575,0.597166508436203,-0.4843395838025419,0.006785974,0.0,16.0,444480,190.68167519569397,27780,-2.4422739,10,0.026386023
-0.015209494,0.5142677128314972,-0.48579715505680343,0.01598156,0.0,16.0,444640,190.75708627700806,27790,-2.4399729,10,0.026225226
-0.049981266,0.593975305557251,-0.49573762922742887,0.020501867,0.0,16.0,444800,190.83103394508362,27800,-2.4438002,10,0.023441328
-0.018206257,0.4207017421722412,-0.47548401700796894,0.006281603,0.0,16.0,444960,190.90219569206238,27810,-2.4471197,10,0.027651608
-0.041454833,0.44487571716308594,-0.4622076227180182,0.008966036,0.0,16.0,445120,190.97550773620605,27820,-2.450195,10,0.037309587
0.022647895,0.6004893779754639,-0.4689539942088472,0.0062340205,0.0,16.0,445280,191.0452480316162,27830,-2.4560187,10,0.03053362
-0.07936658,0.6072872281074524,-0.4826625698408267,0.01584094,0.0,16.0,445440,191.11052107810974,27840,-2.4615896,10,0.030375808
-0.03456549,0.5029958486557007,-0.48392136221727194,0.02052366,0.0,16.0,445600,191.18038129806519,27850,-2.4700239,10,0.027704544
-0.047580056,0.6008452773094177,-0.4862205320688174,0.010363609,0.0,16.0,445760,191.2523844242096,27860,-2.4753988,10,0.023614839
-0.017404474,0.6115584671497345,-0.486326015392155,0.014176263,0.0,16.0,445920,191.31902694702148,27870,-2.479684,10,0.024881175
-0.07520428,0.5607240200042725,-0.4879688746139647,0.0075243614,0.0,16.0,446080,191.3891053199768,27880,-2.4864168,10,0.042238258
0.0040194276,0.6069037914276123,-0.47392149734571376,0.0063092257,0.0,16.0,446240,191.4559772014618,27890,-2.491823,10,0.029164819
0.01226889,0.5750117599964142,-0.4663865472893519,0.020693116,0.0,16.0,446400,191.5202522277832,27900,-2.49901,10,0.026284885
-0.065683074,0.7061319351196289,-0.462237302479532,0.002932141,0.0,16.0,446560,191.58789229393005,27910,-2.5041552,10,0.037643045
-0.05632198,0.5661079585552216,-0.468989685161837,0.008753551,0.0,16.0,446720,191.65929889678955,27920,-2.5092115,10,0.036957204
-0.024216115,0.42692798376083374,-0.4920785426837817,0.018110001,0.0,16.0,446880,191.7250714302063,27930,-2.5169163,10,0.028705232
-0.06192672,0.52695432305336,-0.5088587664547312,0.023078315,0.0,16.0,447040,191.79526543617249,27940,-2.5271177,10,0.024641419
-0.012875043,0.6228992342948914,-0.48893996471786194,0.007711223,0.0,16.0,447200,191.8647439479828,27950,-2.5292542,10,0.022197738
-0.0179955,0.5871776640415192,-0.48856755286640186,0.0071864915,0.0,16.0,447360,191.93229055404663,27960,-2.533022,10,0.037251007
-0.0903573,0.6134541630744934,-0.4835649356047042,0.015097596,0.0,16.0,447520,192.00241923332214,27970,-2.5369377,10,0.050889827
-0.012648421,0.19330888986587524,-0.5474836949679752,0.46972793,0.0,16.0,447680,192.07426261901855,27980,-2.5351484,10,0.02489876
-0.03394501,0.44405102729797363,-0.57974170641218,0.023147497,0.0,16.0,447840,192.14135932922363,27990,-2.5324965,10,0.028792689
0.020985954,0.22081303596496582,-0.5752045768534918,0.00770537,0.0,16.0,448000,192.21139359474182,28000,-2.5333974,10,0.029967314
-0.07741797,0.4087636470794678,-0.5781539635771333,0.006819246,0.0,16.0,448160,192.28028559684753,28010,-2.5347707,10,0.048016828
-0.026177116,0.5553802251815796,-0.5850871471456641,0.007575026,0.0,16.0,448320,192.34758114814758,28020,-2.5401452,10,0.026441805
-0.01995282,0.577882707118988,-0.5587616160923675,0.014462729,0.0,16.0,448480,192.41739988327026,28030,-2.5408583,10,0.03694774
-0.053384006,0.5379596948623657,-0.5383196262959984,0.013659818,0.0,16.0,448640,192.48860669136047,28040,-2.5424442,10,0.03090426
-0.03574674,0.5753155946731567,-0.544747210682958,0.009196218,0.0,16.0,448800,192.55400967597961,28050,-2.5435202,10,0.033509575
-0.09356217,0.5887048542499542,-0.549398640460075,0.010071854,0.0,16.0,448960,192.62271642684937,28060,-2.5473578,10,0.03209501
0.025126476,0.5898571610450745,-0.5644265930680806,0.021947293,0.0,16.0,449120,192.69342374801636,28070,-2.5523493,10,0.01957214
-0.07499923,0.49871426820755005,-0.5175380787183145,0.019272592,0.0,16.0,449280,192.75954723358154,28080,-2.5568807,10,0.022554126
-0.04169783,0.17667561769485474,-0.48883893149252056,0.01335785,0.0,16.0,449440,192.8260519504547,28090,-2.5590107,10,0.031101584
-0.005324293,0.5927925407886505,-0.5097821413385725,0.0373653,0.0,16.0,449600,192.8939139842987,28100,-2.5612822,10,0.016031533
-0.0064269677,0.628830224275589,-0.5374407256568339,0.012596235,0.0,16.0,449760,192.96101713180542,28110,-2.5604022,10,0.03785176
-0.013402231,0.5923349261283875,-0.555380232014992,0.04012221,0.0,16.0,449920,193.03012657165527,28120,-2.5610216,10,0.024973862
-0.051906385,0.38654446601867676,-0.5534793207211446,0.006133386,0.0,16.0,450080,193.09994792938232,28130,-2.5634177,10,0.053482942
-0.07414141,0.6525478661060333,-0.5723943612651081,0.030962504,0.0,16.0,450240,193.1667516231537,28140,-2.5669057,10,0.03600152
-0.065693125,0.6329958736896515,-0.579661512284185,0.018902529,0.0,16.0,450400,193.23679423332214,28150,-2.5691645,10,0.021623194
-0.06692839,0.21179252862930298,-0.6611627358848741,0.43759984,0.0,16.0,450560,193.3060541152954,28160,-2.5674574,10,0.016183829
0.026290977,0.3208387494087219,-0.695573415367933,0.12595284,0.0,16.0,450720,193.37289428710938,28170,-2.5676985,10,0.020332402
-0.105841964,-0.4726465940475464,-0.6853614131861192,0.017464241,0.0,16.0,450880,193.44297432899475,28180,-2.5668843,10,0.038326744
-0.029083272,0.6159742772579193,-0.7152983060449604,0.021500036,0.0,16.0,451040,193.51226806640625,28190,-2.566633,10,0.03344345
0.004118055,0.6517112255096436,-0.6884365435793484,0.004855721,0.0,16.0,451200,193.57750797271729,28200,-2.565237,10,0.0367291
-0.06363186,0.6582439243793488,-0.6804988433712164,0.009952189,0.0,16.0,451360,193.64674854278564,28210,-2.566063,10,0.025845924
-0.028626215,0.5044808089733124,-0.6468285460293456,0.004937169,0.0,16.0,451520,193.71780824661255,28220,-2.5677252,10,0.03827627
-0.0400828,0.520366758108139,-0.6545312674541421,0.009038432,0.0,16.0,451680,193.78414130210876,28230,-2.5671613,10,0.03545008
-0.08544606,0.3925333619117737,-0.6468556954449342,0.051106963,0.0,16.0,451840,193.8519787788391,28240,-2.571992,10,0.030919136
0.028949978,0.39891964197158813,-0.6220834051934468,0.006659652,0.0,16.0,452000,193.92145490646362,28250,-2.5732043,10,0.03536382
-0.029733684,0.5036889612674713,-0.5539886712644873,0.03043048,0.0,16.0,452160,193.98749566078186,28260,-2.5695496,10,0.01943047
0.024827674,0.46183931827545166,-0.4996779691250417,0.008192917,0.0,16.0,452320,194.05672669410706,28270,-2.562143,10,0.026985364
-0.089723945,0.5595853328704834,-0.5005112739932761,0.012562046,0.0,16.0,452480,194.12435269355774,28280,-2.5596964,10,0.033097956
-0.036056224,0.743955671787262,-0.4740670428445843,0.004714097,0.0,16.0,452640,194.1912932395935,28290,-2.5616758,10,0.032663252
-0.14288883,0.5324063301086426,-0.47022823706592526,0.0040107043,0.0,16.0,452800,194.26095485687256,28300,-2.5648203,10,0.027491827
-0.032245815,0.5839687883853912,-0.4702522783403036,0.023831764,0.0,16.0,452960,194.32950282096863,28310,-2.5679452,10,0.028881181
-0.054051556,0.5521413385868073,-0.4668359995388404,0.0053261016,0.0,16.0,453120,194.39510798454285,28320,-2.570862,10,0.040602088
-0.05973117,0.45515722036361694,-0.4730278841430926,0.016246978,0.0,16.0,453280,194.46241426467896,28330,-2.5690415,10,0.02440677
-0.048408955,0.48657000064849854,-0.46166628718045083,0.010692782,0.0,16.0,453440,194.53139734268188,28340,-2.5700095,10,0.023791274
-0.04212138,0.530247300863266,-0.5040385392563467,0.025902428,0.0,16.0,453600,194.59656977653503,28350,-2.5703373,10,0.039490685
0.017632842,0.44720327854156494,-0.47942558430712084,0.005087128,0.0,16.0,453760,194.66558837890625,28360,-2.5707896,10,0.05311545
-0.057125166,0.5572461485862732,-0.4966292765477343,0.01614144,0.0,16.0,453920,194.7356195449829,28370,-2.5734503,10,0.03888248
-0.06756582,0.5613685250282288,-0.5087062260734235,0.0268441,0.0,16.0,454080,194.80178356170654,28380,-2.5793588,10,0.035265572
-0.031857245,0.5267662107944489,-0.5329034716883763,0.02574586,0.0,16.0,454240,194.86906743049622,28390,-2.5847814,10,0.035863835
-0.07809659,0.579657256603241,-0.5446089198386609,0.009498848,0.0,16.0,454400,194.93698239326477,28400,-2.590504,10,0.035441145
-0.08454971,0.6660492122173309,-0.5490098090034762,0.016497996,0.0,16.0,454560,195.00264835357666,28410,-2.590657,10,0.0197085
-0.15361975,0.6924493908882141,-0.5622710253706571,0.0060590934,0.0,16.0,454720,195.0710527896881,28420,-2.5938952,10,0.012219272
0.0035385499,0.43133223056793213,-0.6076539724884576,0.124025315,0.0,16.0,454880,195.1443223953247,28430,-2.5957527,10,0.0259961
-0.0626415,0.5530409812927246,-0.599776521899102,0.009829106,0.0,16.0,455040,195.20969223976135,28440,-2.5987113,10,0.028672773
-0.077609256,0.5024265944957733,-0.5779822180711313,0.014792691,0.0,16.0,455200,195.27852201461792,28450,-2.6015832,10,0.049272384
-0.06392941,0.5473453104496002,-0.5904153497362499,0.007207293,0.0,16.0,455360,195.3469729423523,28460,-2.5993984,10,0.0199618
-0.03860928,0.6558019816875458,-0.567175628677615,0.0034943027,0.0,16.0,455520,195.4132742881775,28470,-2.5991862,10,0.03886023
-0.032438397,0.46710044145584106,-0.583844958035032,0.046807505,0.0,16.0,455680,195.481525182724,28480,-2.6015377,10,0.017560564
0.0140587315,0.2632927894592285,-0.5465877101440061,0.006693456,0.0,16.0,455840,195.5495388507843,28490,-2.602005,10,0.02938009
-0.036383707,0.6000894904136658,-0.551231133428046,0.009756802,0.0,16.0,456000,195.6164746284485,28500,-2.6038153,10,0.027935117
-0.028817855,0.5899308025836945,-0.5450588378022769,0.009990556,0.0,16.0,456160,195.6859152317047,28510,-2.6050034,10,0.024961
0.004602663,0.6161893308162689,-0.5514455274038962,0.010865089,0.0,16.0,456320,195.75668621063232,28520,-2.6066122,10,0.016539413
-0.019766444,0.6765996217727661,-0.4893147843979394,0.0050612194,0.0,16.0,456480,195.82230353355408,28530,-2.6089954,10,0.043143235
0.0022448981,0.30819451808929443,-0.5226015209068068,0.1679318,0.0,16.0,456640,195.89237689971924,28540,-2.6096117,10,0.050518267
-0.033812474,0.4187791347503662,-0.5026547618534014,0.008159909,0.0,16.0,456800,195.96216893196106,28550,-2.6095905,10,0.04715393
-0.0061791465,0.4753286838531494,-0.5103447425210493,0.035060264,0.0,16.0,456960,196.02851486206055,28560,-2.613651,10,0.042048194
-0.007159058,0.4860244393348694,-0.5129574369803944,0.0063650627,0.0,16.0,457120,196.09821128845215,28570,-2.6208162,10,0.027293209
-0.01215842,0.27455270290374756,-0.48834908794215875,0.014045736,0.0,16.0,457280,196.17140531539917,28580,-2.6246986,10,0.038367357
-0.078272074,0.4841710925102234,-0.5028484912359182,0.011969024,0.0,16.0,457440,196.23704195022583,28590,-2.629979,10,0.026857099
-0.04310707,0.595098227262497,-0.5022373520587025,0.009713994,0.0,16.0,457600,196.30498504638672,28600,-2.6321678,10,0.0171156
-0.050400276,0.42492496967315674,-0.5078337720192448,0.021348514,0.0,16.0,457760,196.37437415122986,28610,-2.6372354,10,0.028135318
-0.09369392,0.5658611357212067,-0.5006539593405755,0.011506935,0.0,16.0,457920,196.43866086006165,28620,-2.6437647,10,0.01504082
-0.09604356,0.5875715613365173,-0.5325015673767369,0.01821087,0.0,16.0,458080,196.5069830417633,28630,-2.6437948,10,0.032810546
-0.061653215,0.5596958994865417,-0.4897307841870473,0.0057968767,0.0,16.0,458240,196.57489228248596,28640,-2.6419935,10,0.018997658
-0.015276197,0.6877173483371735,-0.49702637469555305,0.0045884037,0.0,16.0,458400,196.6397409439087,28650,-2.6405394,10,0.027619323
-0.096215494,0.6040869355201721,-0.4913781682711457,0.009839117,0.0,16.0,458560,196.70862078666687,28660,-2.638746,10,0.02666122
0.02763655,0.7023663818836212,-0.4933023747123345,0.006141384,0.0,16.0,458720,196.7763888835907,28670,-2.6416767,10,0.025030086
-0.013113817,0.5491660535335541,-0.4904453417319646,0.009715106,0.0,16.0,458880,196.84268188476562,28680,-2.643093,10,0.021181768
-0.04074887,0.6201842129230499,-0.5054755987151417,0.020098519,0.0,16.0,459040,196.9100112915039,28690,-2.6456432,10,0.032328725
-0.106223725,0.5984604060649872,-0.49965244711174767,0.007258622,0.0,16.0,459200,196.979252576828,28700,-2.6524534,10,0.031156184
0.00878527,0.6049486696720123,-0.47570178662731094,0.005132404,0.0,16.0,459360,197.04792594909668,28710,-2.6547356,10,0.023415921
-0.030125566,0.5570855140686035,-0.4681204378677944,0.004910064,0.0,16.0,459520,197.11630964279175,28720,-2.6595354,10,0.06504664
-0.020520557,0.5567327439785004,-0.43562809328943997,0.0055362857,0.0,16.0,459680,197.18677806854248,28730,-2.6585197,10,0.055681482
-0.04197459,0.38138633966445923,-0.4497186010537807,0.012991738,0.0,16.0,459840,197.2544960975647,28740,-2.6554928,10,0.024135929
-0.080246925,0.5804751813411713,-0.4595488900148552,0.008541998,0.0,16.0,460000,197.32157182693481,28750,-2.6515915,10,0.023013385
-0.07765873,0.581414520740509,-0.46056821774077605,0.009509434,0.0,16.0,460160,197.38914847373962,28760,-2.645838,10,0.028987197
-0.03788866,0.6071330904960632,-0.4595842155139783,0.0074632964,0.0,16.0,460320,197.45510149002075,28770,-2.6450484,10,0.025963165
-0.02369129,0.385786771774292,-0.47980762964531615,0.037706025,0.0,16.0,460480,197.52367281913757,28780,-2.644438,10,0.033175737
-0.046333734,0.5100343525409698,-0.4774360486116679,0.032558005,0.0,16.0,460640,197.59162092208862,28790,-2.6462023,10,0.035284664
-0.09823348,0.674564927816391,-0.48924930929903854,0.011109948,0.0,16.0,460800,197.65767860412598,28800,-2.6475337,10,0.04504791
-0.0627276,0.7152563631534576,-0.5122880885244365,0.00856615,0.0,16.0,460960,197.72556138038635,28810,-2.646437,10,0.027953327
-0.047111798,0.4736839532852173,-0.5313334299055757,0.024232265,0.0,16.0,461120,197.7934136390686,28820,-2.6474822,10,0.036502454
-0.019964062,0.6331183016300201,-0.5595674845121774,0.016947985,0.0,16.0,461280,197.859117269516,28830,-2.6462348,10,0.026671462
-0.035688464,0.5186534821987152,-0.557061575087166,0.012231787,0.0,16.0,461440,197.92630434036255,28840,-2.6471865,10,0.032382753
-0.037481654,0.5199324786663055,-0.5704063813712645,0.018262764,0.0,16.0,461600,197.99570488929749,28850,-2.6483438,10,0.03770754
-0.11195206,0.48923158645629883,-0.5702129416887797,0.017456587,0.0,16.0,461760,198.0626928806305,28860,-2.6522563,10,0.043358386
-0.053547323,0.5943286120891571,-0.5776760741208667,0.008872756,0.0,16.0,461920,198.1304109096527,28870,-2.6590824,10,0.057246782
-0.06833218,0.5595887303352356,-0.6005500141104193,0.03760325,0.0,16.0,462080,198.19962620735168,28880,-2.6598241,10,0.017526414
-0.12042774,0.5743466019630432,-0.6132634712307636,0.030250732,0.0,16.0,462240,198.26641178131104,28890,-2.6578062,10,0.03642086
-0.0059979893,0.4804462790489197,-0.5934007510961584,0.005923383,0.0,16.0,462400,198.3335201740265,28900,-2.6571958,10,0.023434186
-0.032705083,0.5680663585662842,-0.5741069084642857,0.006609256,0.0,16.0,462560,198.40253829956055,28910,-2.6594522,10,0.024701187
-0.030921469,0.5611675381660461,-0.5924457610665853,0.053396046,0.0,16.0,462720,198.4693968296051,28920,-2.6634443,10,0.027628012
-0.0483224,0.513850212097168,-0.5730216083474198,0.0075802943,0.0,16.0,462880,198.5387499332428,28930,-2.6644557,10,0.049315326
-0.06303413,0.5534016788005829,-0.5792115351036141,0.02227956,0.0,16.0,463040,198.60696959495544,28940,-2.6660147,10,0.03160278
-0.05357483,0.5088440477848053,-0.6012934609683525,0.04478944,0.0,16.0,463200,198.6738076210022,28950,-2.668089,10,0.026738908
-0.10975089,0.6338573396205902,-0.6051996482060984,0.01395028,0.0,16.0,463360,198.74238109588623,28960,-2.6693106,10,0.027538281
-0.049173012,0.6953201293945312,-0.6140118291866812,0.008406259,0.0,16.0,463520,198.81042075157166,28970,-2.6725352,10,0.034484003
-0.030001577,0.6624731719493866,-0.5859651165843714,0.014032009,0.0,16.0,463680,198.87579774856567,28980,-2.6774728,10,0.045054443
-0.08494507,0.779275044798851,-0.5595252429565164,0.0057907845,0.0,16.0,463840,198.94425058364868,28990,-2.6826556,10,0.033866607
-0.0479747,0.5416465997695923,-0.5592291296341007,0.004521062,0.0,16.0,464000,199.01518082618713,29000,-2.6882193,10,0.033459723
-0.0140136,0.63577800989151,-0.5790964843854516,0.0200486,0.0,16.0,464160,199.08197116851807,29010,-2.6926248,10,0.038466543
-0.069429055,0.7184391617774963,-0.5408045635563219,0.0038026911,0.0,16.0,464320,199.15249752998352,29020,-2.6994905,10,0.018492967
-0.014493677,0.49019795656204224,-0.5401798972571301,0.005864095,0.0,16.0,464480,199.2253520488739,29030,-2.6996746,10,0.018796388
-0.031008344,0.6871854662895203,-0.5252838574457414,0.0034014783,0.0,16.0,464640,199.29164338111877,29040,-2.7021399,10,0.044418205
-0.06973861,0.7112064361572266,-0.4851608368714422,0.0057971124,0.0,16.0,464800,199.36080646514893,29050,-2.7066672,10,0.02662393
-0.06089562,0.42540276050567627,-0.5329056799873441,0.14956892,0.0,16.0,464960,199.4316201210022,29060,-2.7079542,10,0.023400966
-0.026433337,0.39538753032684326,-0.5693038125239739,0.22362489,0.0,16.0,465120,199.49791049957275,29070,-2.7080278,10,0.016639017
-0.07843469,0.2918846607208252,-0.5646903399235311,0.053889982,0.0,16.0,465280,199.56526565551758,29080,-2.713322,10,0.020376675
-0.0328042,0.25488758087158203,-0.5629151532993442,0.008032113,0.0,16.0,465440,199.6372585296631,29090,-2.7172015,10,0.03480666
-0.054439027,0.4589011073112488,-0.5836336994011517,0.015441023,0.0,16.0,465600,199.70262742042542,29100,-2.72197,10,0.031437583
